label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
empty-shelf,344,455,37,47,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.6dd8706b4725473ac11fbd58d8dc263c.jpg,640,640
empty-shelf,95,374,45,53,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.6dd8706b4725473ac11fbd58d8dc263c.jpg,640,640
empty-shelf,126,311,71,66,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.c8c04de283f2e9aaf9a34ea98343da84.jpg,640,640
empty-shelf,111,390,23,32,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.c8c04de283f2e9aaf9a34ea98343da84.jpg,640,640
empty-shelf,371,85,72,49,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.c8c04de283f2e9aaf9a34ea98343da84.jpg,640,640
empty-shelf,481,165,46,47,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.c8c04de283f2e9aaf9a34ea98343da84.jpg,640,640
empty-shelf,361,76,90,72,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.e0b1102df120819f6f675585291c0465.jpg,640,640
empty-shelf,472,169,32,36,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.e0b1102df120819f6f675585291c0465.jpg,640,640
empty-shelf,103,373,38,51,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.e0b1102df120819f6f675585291c0465.jpg,640,640
empty-shelf,67,205,55,21,43bdd34c-3470-48e3-9885-7978306758cd_jpg.rf.5b34e6c225ecdef440e9b1845e5dbf0c.jpg,640,640
empty-shelf,0,374,227,25,43bdd34c-3470-48e3-9885-7978306758cd_jpg.rf.5b34e6c225ecdef440e9b1845e5dbf0c.jpg,640,640
empty-shelf,385,487,66,30,43bdd34c-3470-48e3-9885-7978306758cd_jpg.rf.5b34e6c225ecdef440e9b1845e5dbf0c.jpg,640,640
empty-shelf,68,216,65,26,43bdd34c-3470-48e3-9885-7978306758cd_jpg.rf.6ba6739eff69604b8d3970b756a5af03.jpg,640,640
empty-shelf,18,479,296,28,43bdd34c-3470-48e3-9885-7978306758cd_jpg.rf.6ba6739eff69604b8d3970b756a5af03.jpg,640,640
empty-shelf,387,489,60,36,43bdd34c-3470-48e3-9885-7978306758cd_jpg.rf.6ba6739eff69604b8d3970b756a5af03.jpg,640,640
empty-shelf,120,388,28,67,43bdd34c-3470-48e3-9885-7978306758cd_jpg.rf.997ae7bfcc5576b06fc7fcd761be38db.jpg,640,640
empty-shelf,234,8,34,231,43bdd34c-3470-48e3-9885-7978306758cd_jpg.rf.997ae7bfcc5576b06fc7fcd761be38db.jpg,640,640
empty-shelf,402,73,29,47,43bdd34c-3470-48e3-9885-7978306758cd_jpg.rf.997ae7bfcc5576b06fc7fcd761be38db.jpg,640,640
empty-shelf,407,485,56,152,44b8a958-b9ea-431f-aece-b9848c1a1b12_jpg.rf.098acc23fd3b9bae8670acd3bb82e3f3.jpg,640,640
empty-shelf,415,477,61,137,44b8a958-b9ea-431f-aece-b9848c1a1b12_jpg.rf.709a2b12ac18f32d1bd128227b2504fe.jpg,640,640
empty-shelf,24,396,146,69,44b8a958-b9ea-431f-aece-b9848c1a1b12_jpg.rf.dbfd51e9f0d89bf75b23838d5a3bbf8b.jpg,640,640
empty-shelf,12,538,20,39,4602837b-fe27-465d-a0b4-864fea856210_jpg.rf.55448ba4eaa28f0f1f360b5ddc4e31ee.jpg,640,640
empty-shelf,0,532,38,59,4602837b-fe27-465d-a0b4-864fea856210_jpg.rf.724db445975030a9f95d7ea38cd000ec.jpg,640,640
empty-shelf,516,610,52,30,4602837b-fe27-465d-a0b4-864fea856210_jpg.rf.ebec39149a82222c28bab708b3c066ab.jpg,640,640
empty-shelf,492,442,134,75,468066ef-dba3-49bb-b584-cb24c8d0c75e_jpg.rf.12398ba6ff27870c83605eb1610529b1.jpg,640,640
empty-shelf,363,541,270,81,468066ef-dba3-49bb-b584-cb24c8d0c75e_jpg.rf.12398ba6ff27870c83605eb1610529b1.jpg,640,640
empty-shelf,338,335,39,68,468066ef-dba3-49bb-b584-cb24c8d0c75e_jpg.rf.12398ba6ff27870c83605eb1610529b1.jpg,640,640
empty-shelf,344,447,37,68,468066ef-dba3-49bb-b584-cb24c8d0c75e_jpg.rf.12398ba6ff27870c83605eb1610529b1.jpg,640,640
empty-shelf,445,14,64,139,468066ef-dba3-49bb-b584-cb24c8d0c75e_jpg.rf.2c10c582ccce6ec39590e92ff4e3ac02.jpg,640,640
empty-shelf,544,10,62,248,468066ef-dba3-49bb-b584-cb24c8d0c75e_jpg.rf.2c10c582ccce6ec39590e92ff4e3ac02.jpg,640,640
empty-shelf,220,228,34,108,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.0e0ed4dfa6cf25b102779be73fd943e0.jpg,640,640
empty-shelf,218,392,28,33,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.0e0ed4dfa6cf25b102779be73fd943e0.jpg,640,640
empty-shelf,220,485,31,105,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.0e0ed4dfa6cf25b102779be73fd943e0.jpg,640,640
empty-shelf,490,336,23,264,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.0e0ed4dfa6cf25b102779be73fd943e0.jpg,640,640
empty-shelf,465,544,20,46,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.0e0ed4dfa6cf25b102779be73fd943e0.jpg,640,640
empty-shelf,489,340,30,250,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.656f0125ae98c5c8797e1afbb19e2ed4.jpg,640,640
empty-shelf,464,541,24,74,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.656f0125ae98c5c8797e1afbb19e2ed4.jpg,640,640
empty-shelf,218,225,34,111,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.656f0125ae98c5c8797e1afbb19e2ed4.jpg,640,640
empty-shelf,220,387,132,39,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.f4b2c24c674a9c121392f858b9e22af8.jpg,640,640
empty-shelf,201,342,40,20,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.f4b2c24c674a9c121392f858b9e22af8.jpg,640,640
empty-shelf,496,391,118,32,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.f4b2c24c674a9c121392f858b9e22af8.jpg,640,640
empty-shelf,388,390,36,36,46883c44-96c3-4e5e-9f6e-39d96c0b341c_jpg.rf.f4b2c24c674a9c121392f858b9e22af8.jpg,640,640
empty-shelf,308,148,76,51,468889e4-5da6-4794-a6a8-4feb26abe817_jpg.rf.3328ca3f1cc48a7195d2bb66c62f1fa3.jpg,640,640
empty-shelf,302,517,24,52,468889e4-5da6-4794-a6a8-4feb26abe817_jpg.rf.3328ca3f1cc48a7195d2bb66c62f1fa3.jpg,640,640
empty-shelf,216,523,31,32,468889e4-5da6-4794-a6a8-4feb26abe817_jpg.rf.3328ca3f1cc48a7195d2bb66c62f1fa3.jpg,640,640
empty-shelf,299,531,24,26,468889e4-5da6-4794-a6a8-4feb26abe817_jpg.rf.751174433b0890001d16f2823213b71e.jpg,640,640
empty-shelf,228,531,17,33,468889e4-5da6-4794-a6a8-4feb26abe817_jpg.rf.751174433b0890001d16f2823213b71e.jpg,640,640
empty-shelf,514,554,38,49,468889e4-5da6-4794-a6a8-4feb26abe817_jpg.rf.751174433b0890001d16f2823213b71e.jpg,640,640
empty-shelf,302,537,34,45,468889e4-5da6-4794-a6a8-4feb26abe817_jpg.rf.8fc0f874b3008b1fd3cea30e77b62203.jpg,640,640
empty-shelf,521,552,29,49,468889e4-5da6-4794-a6a8-4feb26abe817_jpg.rf.8fc0f874b3008b1fd3cea30e77b62203.jpg,640,640
empty-shelf,220,522,32,44,468889e4-5da6-4794-a6a8-4feb26abe817_jpg.rf.8fc0f874b3008b1fd3cea30e77b62203.jpg,640,640
empty-shelf,201,207,92,54,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.82e370f0197767345756ddfda8cce21a.jpg,640,640
empty-shelf,118,323,84,43,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.82e370f0197767345756ddfda8cce21a.jpg,640,640
empty-shelf,124,257,69,32,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.82e370f0197767345756ddfda8cce21a.jpg,640,640
empty-shelf,200,211,85,56,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.840d5595b3bdf20ab043fbfb6333b2e9.jpg,640,640
empty-shelf,126,323,64,48,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.840d5595b3bdf20ab043fbfb6333b2e9.jpg,640,640
empty-shelf,291,381,71,27,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.840d5595b3bdf20ab043fbfb6333b2e9.jpg,640,640
empty-shelf,376,209,55,64,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.b0fae603fc59f486dbb4bcc4887a4d99.jpg,640,640
empty-shelf,275,119,52,62,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.b0fae603fc59f486dbb4bcc4887a4d99.jpg,640,640
empty-shelf,362,123,28,73,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.b0fae603fc59f486dbb4bcc4887a4d99.jpg,640,640
empty-shelf,51,461,50,44,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.b0fae603fc59f486dbb4bcc4887a4d99.jpg,640,640
empty-shelf,155,469,25,43,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.b0fae603fc59f486dbb4bcc4887a4d99.jpg,640,640
empty-shelf,125,407,26,45,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.b0fae603fc59f486dbb4bcc4887a4d99.jpg,640,640
empty-shelf,324,31,34,71,47cb0d01-9e31-45ac-b763-34a4b6686f08_jpg.rf.b0fae603fc59f486dbb4bcc4887a4d99.jpg,640,640
empty-shelf,89,510,59,49,4829092d-ad24-4bef-afe4-3ed82a45fa74_jpg.rf.1533f5c2e3801606bb6b5fecd9c4bdc0.jpg,640,640
empty-shelf,82,505,69,55,4829092d-ad24-4bef-afe4-3ed82a45fa74_jpg.rf.605b361c809483b29fef7c2981e0f8a4.jpg,640,640
empty-shelf,85,505,60,51,4829092d-ad24-4bef-afe4-3ed82a45fa74_jpg.rf.a485d94950e61ca038fd89c85179c7f8.jpg,640,640
empty-shelf,30,3,255,90,485d947b-052e-45d1-82d9-c77fc2fed840_jpg.rf.0f57135b21adbd53767a3293ccbeb12e.jpg,640,640
empty-shelf,19,340,88,76,485d947b-052e-45d1-82d9-c77fc2fed840_jpg.rf.0f57135b21adbd53767a3293ccbeb12e.jpg,640,640
empty-shelf,359,68,254,117,485d947b-052e-45d1-82d9-c77fc2fed840_jpg.rf.0f57135b21adbd53767a3293ccbeb12e.jpg,640,640
empty-shelf,91,44,93,239,485d947b-052e-45d1-82d9-c77fc2fed840_jpg.rf.2636c799053f25767d839a79a6790232.jpg,640,640
empty-shelf,334,493,70,107,485d947b-052e-45d1-82d9-c77fc2fed840_jpg.rf.2636c799053f25767d839a79a6790232.jpg,640,640
empty-shelf,4,372,117,229,485d947b-052e-45d1-82d9-c77fc2fed840_jpg.rf.2636c799053f25767d839a79a6790232.jpg,640,640
empty-shelf,40,0,239,83,485d947b-052e-45d1-82d9-c77fc2fed840_jpg.rf.53d158403603584bfcce382a28f219d0.jpg,640,640
empty-shelf,35,326,62,72,485d947b-052e-45d1-82d9-c77fc2fed840_jpg.rf.53d158403603584bfcce382a28f219d0.jpg,640,640
empty-shelf,367,85,235,107,485d947b-052e-45d1-82d9-c77fc2fed840_jpg.rf.53d158403603584bfcce382a28f219d0.jpg,640,640
empty-shelf,204,355,38,33,4963396f-18f0-45bd-b2f8-a35a575b54f5_jpg.rf.4230dd48aa5edfaabfa84cedd4e28841.jpg,640,640
empty-shelf,441,341,34,49,4963396f-18f0-45bd-b2f8-a35a575b54f5_jpg.rf.4230dd48aa5edfaabfa84cedd4e28841.jpg,640,640
empty-shelf,542,15,75,67,4963396f-18f0-45bd-b2f8-a35a575b54f5_jpg.rf.4230dd48aa5edfaabfa84cedd4e28841.jpg,640,640
empty-shelf,478,457,47,72,500a999d-bda6-4d59-a98b-86625534c586_jpg.rf.967a91b9fad991ba368ac5822589b64e.jpg,640,640
empty-shelf,482,55,50,55,500a999d-bda6-4d59-a98b-86625534c586_jpg.rf.967a91b9fad991ba368ac5822589b64e.jpg,640,640
empty-shelf,116,484,75,35,500a999d-bda6-4d59-a98b-86625534c586_jpg.rf.bd104df7a2fe372d20a216376b627c33.jpg,640,640
empty-shelf,541,478,51,37,500a999d-bda6-4d59-a98b-86625534c586_jpg.rf.bd104df7a2fe372d20a216376b627c33.jpg,640,640
empty-shelf,552,131,57,42,5049bcb2-bd92-4f8a-8b01-9cbe2aa2dffd_jpg.rf.161da777b3dc993155d83b6fadaf2c3d.jpg,640,640
empty-shelf,365,123,62,45,5049bcb2-bd92-4f8a-8b01-9cbe2aa2dffd_jpg.rf.161da777b3dc993155d83b6fadaf2c3d.jpg,640,640
empty-shelf,171,189,91,34,5049bcb2-bd92-4f8a-8b01-9cbe2aa2dffd_jpg.rf.161da777b3dc993155d83b6fadaf2c3d.jpg,640,640
empty-shelf,555,139,85,47,5049bcb2-bd92-4f8a-8b01-9cbe2aa2dffd_jpg.rf.e76620b3c31632058e021677f8614e3a.jpg,640,640
empty-shelf,381,129,46,44,5049bcb2-bd92-4f8a-8b01-9cbe2aa2dffd_jpg.rf.e76620b3c31632058e021677f8614e3a.jpg,640,640
empty-shelf,186,192,75,29,5049bcb2-bd92-4f8a-8b01-9cbe2aa2dffd_jpg.rf.e76620b3c31632058e021677f8614e3a.jpg,640,640
empty-shelf,479,378,32,42,5049bcb2-bd92-4f8a-8b01-9cbe2aa2dffd_jpg.rf.e92c513abb7afc813386bd0d9c0c2228.jpg,640,640
empty-shelf,471,546,39,72,5049bcb2-bd92-4f8a-8b01-9cbe2aa2dffd_jpg.rf.e92c513abb7afc813386bd0d9c0c2228.jpg,640,640
empty-shelf,423,196,31,63,5049bcb2-bd92-4f8a-8b01-9cbe2aa2dffd_jpg.rf.e92c513abb7afc813386bd0d9c0c2228.jpg,640,640
empty-shelf,330,320,50,25,5102b2cd-5076-41b9-bf15-783912bcb715_jpg.rf.a11c8617fe803c6a841b6d09bb7cf017.jpg,640,640
empty-shelf,504,474,18,31,5102b2cd-5076-41b9-bf15-783912bcb715_jpg.rf.a11c8617fe803c6a841b6d09bb7cf017.jpg,640,640
empty-shelf,561,474,21,27,5102b2cd-5076-41b9-bf15-783912bcb715_jpg.rf.a11c8617fe803c6a841b6d09bb7cf017.jpg,640,640
empty-shelf,280,320,30,64,5102b2cd-5076-41b9-bf15-783912bcb715_jpg.rf.a14347b52c99b722307bebd51c9ab807.jpg,640,640
empty-shelf,129,500,39,19,5102b2cd-5076-41b9-bf15-783912bcb715_jpg.rf.a14347b52c99b722307bebd51c9ab807.jpg,640,640
empty-shelf,129,563,34,14,5102b2cd-5076-41b9-bf15-783912bcb715_jpg.rf.a14347b52c99b722307bebd51c9ab807.jpg,640,640
empty-shelf,342,316,47,29,5102b2cd-5076-41b9-bf15-783912bcb715_jpg.rf.b82b0991970fea7b6b9d6deda2b246fa.jpg,640,640
empty-shelf,266,15,144,189,51741dc4-ba9e-4e3c-b389-2fada4bf9fc6_jpg.rf.311c82ee43c0c40b6b14b374ea37267d.jpg,640,640
empty-shelf,30,215,184,148,51741dc4-ba9e-4e3c-b389-2fada4bf9fc6_jpg.rf.799f61aadb5feb688da9625ef2d517a4.jpg,640,640
empty-shelf,279,4,160,225,51741dc4-ba9e-4e3c-b389-2fada4bf9fc6_jpg.rf.9611798ee3fcf4a9a54e85dd6be55705.jpg,640,640
empty-shelf,107,606,96,30,51e0dc21-0bb5-4192-bc8f-1032cc3ca384_jpg.rf.36e8d625d414449c2b49eb77db442069.jpg,640,640
empty-shelf,234,553,85,46,51e0dc21-0bb5-4192-bc8f-1032cc3ca384_jpg.rf.36e8d625d414449c2b49eb77db442069.jpg,640,640
empty-shelf,546,330,48,92,51e0dc21-0bb5-4192-bc8f-1032cc3ca384_jpg.rf.40a1242b8e44494870a8d07a9873dc74.jpg,640,640
empty-shelf,318,50,107,41,51e0dc21-0bb5-4192-bc8f-1032cc3ca384_jpg.rf.e81607c829189da247a59d57a3a049f6.jpg,640,640
empty-shelf,107,374,62,217,527217a3-9d3d-4a45-ad95-5a965027e71e_jpg.rf.7a195980e118a215a37ecf2257229ba1.jpg,640,640
empty-shelf,117,149,64,59,527217a3-9d3d-4a45-ad95-5a965027e71e_jpg.rf.7a195980e118a215a37ecf2257229ba1.jpg,640,640
empty-shelf,500,54,31,276,527217a3-9d3d-4a45-ad95-5a965027e71e_jpg.rf.7a195980e118a215a37ecf2257229ba1.jpg,640,640
empty-shelf,373,481,210,58,527217a3-9d3d-4a45-ad95-5a965027e71e_jpg.rf.91bec56eb30c2e9eb4aae1cbda1f14e6.jpg,640,640
empty-shelf,478,64,61,206,527217a3-9d3d-4a45-ad95-5a965027e71e_jpg.rf.e820b85fddb39afcec2122eda001b77f.jpg,640,640
empty-shelf,349,307,62,67,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.28e17f02b3a02eda00c23b215a2014d2.jpg,640,640
empty-shelf,304,416,49,59,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.28e17f02b3a02eda00c23b215a2014d2.jpg,640,640
empty-shelf,395,409,22,60,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.28e17f02b3a02eda00c23b215a2014d2.jpg,640,640
empty-shelf,304,229,69,63,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.6b87a9c5c125847c3eb82b8c9d1789e5.jpg,640,640
empty-shelf,403,295,81,51,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.6b87a9c5c125847c3eb82b8c9d1789e5.jpg,640,640
empty-shelf,405,222,72,23,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.6b87a9c5c125847c3eb82b8c9d1789e5.jpg,640,640
empty-shelf,302,391,72,29,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.6b87a9c5c125847c3eb82b8c9d1789e5.jpg,640,640
empty-shelf,345,306,70,67,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.b845f760db56db3c6ca57823a5ba6547.jpg,640,640
empty-shelf,231,308,25,64,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.b845f760db56db3c6ca57823a5ba6547.jpg,640,640
empty-shelf,134,304,27,68,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.b845f760db56db3c6ca57823a5ba6547.jpg,640,640
empty-shelf,296,420,45,46,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.b845f760db56db3c6ca57823a5ba6547.jpg,640,640
empty-shelf,389,410,33,58,55b23abc-8c6b-41de-83a4-97286febeb0d_jpg.rf.b845f760db56db3c6ca57823a5ba6547.jpg,640,640
empty-shelf,300,129,58,50,56337dc4-7def-4570-8407-3806ff61935e_jpg.rf.2fb08dcf2d8b04be8bde73b25833720d.jpg,640,640
empty-shelf,167,129,89,48,56337dc4-7def-4570-8407-3806ff61935e_jpg.rf.2fb08dcf2d8b04be8bde73b25833720d.jpg,640,640
empty-shelf,135,282,58,69,56337dc4-7def-4570-8407-3806ff61935e_jpg.rf.76f23caf5ed7ec13e9b2ce3d77cf1722.jpg,640,640
empty-shelf,126,379,55,96,56337dc4-7def-4570-8407-3806ff61935e_jpg.rf.76f23caf5ed7ec13e9b2ce3d77cf1722.jpg,640,640
empty-shelf,127,268,63,61,56337dc4-7def-4570-8407-3806ff61935e_jpg.rf.e0a48bd5d17a640e5effefbfa49bc300.jpg,640,640
empty-shelf,130,382,51,95,56337dc4-7def-4570-8407-3806ff61935e_jpg.rf.e0a48bd5d17a640e5effefbfa49bc300.jpg,640,640
empty-shelf,146,374,87,139,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.15c3f5baa67f641ccce35aadee842b6e.jpg,640,640
empty-shelf,53,370,83,131,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.15c3f5baa67f641ccce35aadee842b6e.jpg,640,640
empty-shelf,574,161,63,138,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.15c3f5baa67f641ccce35aadee842b6e.jpg,640,640
empty-shelf,50,245,57,76,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.15c3f5baa67f641ccce35aadee842b6e.jpg,640,640
empty-shelf,124,43,133,174,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.304b7de2a04a79a382b6107a7fcace94.jpg,640,640
empty-shelf,307,45,101,59,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.304b7de2a04a79a382b6107a7fcace94.jpg,640,640
empty-shelf,466,179,111,34,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.304b7de2a04a79a382b6107a7fcace94.jpg,640,640
empty-shelf,520,270,113,40,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.304b7de2a04a79a382b6107a7fcace94.jpg,640,640
empty-shelf,349,569,121,66,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.304b7de2a04a79a382b6107a7fcace94.jpg,640,640
empty-shelf,328,570,156,70,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.7bed574f7260458ab394b6dc836a8447.jpg,640,640
empty-shelf,131,62,137,155,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.7bed574f7260458ab394b6dc836a8447.jpg,640,640
empty-shelf,300,42,113,65,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.7bed574f7260458ab394b6dc836a8447.jpg,640,640
empty-shelf,463,170,105,33,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.7bed574f7260458ab394b6dc836a8447.jpg,640,640
empty-shelf,519,259,121,50,5668db94-350a-418c-bfd6-95d34f8ca854_jpg.rf.7bed574f7260458ab394b6dc836a8447.jpg,640,640
empty-shelf,403,350,28,40,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.83406f20467298ab4c224edfd38d4b70.jpg,640,640
empty-shelf,464,354,39,34,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.83406f20467298ab4c224edfd38d4b70.jpg,640,640
empty-shelf,361,482,26,60,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.83406f20467298ab4c224edfd38d4b70.jpg,640,640
empty-shelf,401,288,18,45,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.83406f20467298ab4c224edfd38d4b70.jpg,640,640
empty-shelf,287,290,45,30,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.83406f20467298ab4c224edfd38d4b70.jpg,640,640
empty-shelf,294,223,38,19,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.88ce8bcd4dcab43711bb50dd07c62534.jpg,640,640
empty-shelf,355,217,48,27,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.88ce8bcd4dcab43711bb50dd07c62534.jpg,640,640
empty-shelf,346,123,36,40,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.88ce8bcd4dcab43711bb50dd07c62534.jpg,640,640
empty-shelf,405,107,46,22,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.88ce8bcd4dcab43711bb50dd07c62534.jpg,640,640
empty-shelf,399,344,31,50,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.ef4e5f59993c4b325a5275279d522b10.jpg,640,640
empty-shelf,460,356,65,38,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.ef4e5f59993c4b325a5275279d522b10.jpg,640,640
empty-shelf,4,225,27,35,56c038bf-d4eb-4c2e-b793-1cb3c14c7755_jpg.rf.ef4e5f59993c4b325a5275279d522b10.jpg,640,640
empty-shelf,286,443,25,42,588b2578-91c6-49fc-9613-6a02c5ef747a_jpg.rf.e6aade2a9cc6493c5d0122f95adb53e3.jpg,640,640
empty-shelf,592,513,48,15,588b2578-91c6-49fc-9613-6a02c5ef747a_jpg.rf.e6aade2a9cc6493c5d0122f95adb53e3.jpg,640,640
empty-shelf,146,384,55,26,58a80934-ffb2-44b0-837f-10a99c559930_jpg.rf.479051246cc04afc096a57181421988e.jpg,640,640
empty-shelf,140,295,35,63,58a80934-ffb2-44b0-837f-10a99c559930_jpg.rf.479051246cc04afc096a57181421988e.jpg,640,640
empty-shelf,168,295,65,29,58a80934-ffb2-44b0-837f-10a99c559930_jpg.rf.4e4bceecd343aef56c12d5791576ad79.jpg,640,640
empty-shelf,447,320,44,40,58a80934-ffb2-44b0-837f-10a99c559930_jpg.rf.4e4bceecd343aef56c12d5791576ad79.jpg,640,640
empty-shelf,510,239,36,56,58a80934-ffb2-44b0-837f-10a99c559930_jpg.rf.4e4bceecd343aef56c12d5791576ad79.jpg,640,640
empty-shelf,297,455,45,38,58a80934-ffb2-44b0-837f-10a99c559930_jpg.rf.5be2139c815fcb18d9328e94846b916f.jpg,640,640
empty-shelf,385,446,19,37,58a80934-ffb2-44b0-837f-10a99c559930_jpg.rf.5be2139c815fcb18d9328e94846b916f.jpg,640,640
empty-shelf,433,426,34,56,58a80934-ffb2-44b0-837f-10a99c559930_jpg.rf.5be2139c815fcb18d9328e94846b916f.jpg,640,640
empty-shelf,111,340,76,46,58b6a885-7ba0-490d-9a3b-ea98bd99dc65_jpg.rf.2c0ad95be07f1307474e1b8eef0735d3.jpg,640,640
empty-shelf,6,113,110,91,58b6a885-7ba0-490d-9a3b-ea98bd99dc65_jpg.rf.2c0ad95be07f1307474e1b8eef0735d3.jpg,640,640
empty-shelf,232,161,70,99,58b6a885-7ba0-490d-9a3b-ea98bd99dc65_jpg.rf.2c0ad95be07f1307474e1b8eef0735d3.jpg,640,640
empty-shelf,30,135,88,56,58b6a885-7ba0-490d-9a3b-ea98bd99dc65_jpg.rf.3e060b5e8c89822a45e6a8457798b9c9.jpg,640,640
empty-shelf,216,161,91,78,58b6a885-7ba0-490d-9a3b-ea98bd99dc65_jpg.rf.3e060b5e8c89822a45e6a8457798b9c9.jpg,640,640
empty-shelf,109,350,70,40,58b6a885-7ba0-490d-9a3b-ea98bd99dc65_jpg.rf.3e060b5e8c89822a45e6a8457798b9c9.jpg,640,640
empty-shelf,383,216,139,88,58b6a885-7ba0-490d-9a3b-ea98bd99dc65_jpg.rf.499ce036aed79069a59d12a9ec0cd00f.jpg,640,640
empty-shelf,250,117,50,68,58b6a885-7ba0-490d-9a3b-ea98bd99dc65_jpg.rf.499ce036aed79069a59d12a9ec0cd00f.jpg,640,640
empty-shelf,267,281,35,69,58b6a885-7ba0-490d-9a3b-ea98bd99dc65_jpg.rf.499ce036aed79069a59d12a9ec0cd00f.jpg,640,640
empty-shelf,131,33,121,129,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.25dbe442549cf8c1f513f54648fd347c.jpg,640,640
empty-shelf,398,38,216,186,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.25dbe442549cf8c1f513f54648fd347c.jpg,640,640
empty-shelf,18,301,97,88,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.25dbe442549cf8c1f513f54648fd347c.jpg,640,640
empty-shelf,117,285,64,85,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.25dbe442549cf8c1f513f54648fd347c.jpg,640,640
